corpus,sector,projectile,target_A,target_Z,target_label,energy_mev,energy_hi_mev,subentry,pointer,pdf_page
kduq,neutron_elastic,neutron,141,59,141Pr,2.545,,20337008,,9
kduq,neutron_elastic,neutron,141,59,141Pr,3.07,,20337008,,9
kduq,neutron_elastic,neutron,141,59,141Pr,3.2,,11511031,,9
kduq,neutron_elastic,neutron,141,59,141Pr,3.578,,20337008,,9
kduq,neutron_elastic,neutron,141,59,141Pr,5.0,,11877007,,9
kduq,neutron_elastic,neutron,141,59,141Pr,8.0,,12054005,,9
kduq,neutron_elastic,neutron,142,60,142Nd,7.0,,21338002,,9
kduq,neutron_elastic,neutron,144,60,144Nd,7.0,,21338003,,9
kduq,neutron_elastic,neutron,0,60,natNd,0.98,,21110009,,9
kduq,neutron_elastic,neutron,148,62,148Sm,2.47,,10718002,,9
kduq,neutron_elastic,neutron,148,62,148Sm,6.25,,10528002,,9
kduq,neutron_elastic,neutron,148,62,148Sm,7.0,,21337002,,9
kduq,neutron_elastic,neutron,197,79,197Au,4.1,,11215049,,9
kduq,neutron_elastic,neutron,197,79,197Au,5.0,,11877009,,9
kduq,neutron_elastic,neutron,197,79,197Au,7.0,,20346018,,9
kduq,neutron_elastic,neutron,197,79,197Au,8.05,,20162024,,9
kduq,neutron_elastic,neutron,0,80,natHg,3.0,,22029003,,9
kduq,neutron_elastic,neutron,0,80,natHg,3.2,,11511034,,9
kduq,neutron_elastic,neutron,0,80,natHg,14.1,,20199006,,9
kduq,neutron_elastic,neutron,0,80,natHg,16.1,,21664014,,9
kduq,neutron_elastic,neutron,206,82,206Pb,7.0,,20346025,,9
kduq,neutron_elastic,neutron,206,82,206Pb,7.71,,22121012,,9
kduq,neutron_elastic,neutron,206,82,206Pb,8.05,,20162030,,9
kduq,neutron_elastic,neutron,206,82,206Pb,11.01,,10633020,,9
kduq,neutron_elastic,neutron,206,82,206Pb,13.7,,40288002,,9
kduq,neutron_elastic,neutron,206,82,206Pb,21.6,,22048024,,9
kduq,neutron_elastic,neutron,0,82,natPb,155.0,,,,9
kduq,neutron_elastic,neutron,208,82,208Pb,1.8,,40075004,1,9
kduq,neutron_elastic,neutron,208,82,208Pb,4.0,,12903002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,4.5,,12903002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,5.0,,12903002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,5.5,,12903002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,7.97,,13531002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,9.0,,10871002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,11.0,,10871002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,13.9,,13685002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,16.9,,13685002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,20.0,,10871002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,22.0,,12865002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,23.0,,12962006,,9
kduq,neutron_elastic,neutron,208,82,208Pb,24.0,,12865002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,26.0,,10871002,,9
kduq,neutron_elastic,neutron,208,82,208Pb,30.3,,12701005,,9
kduq,neutron_elastic,neutron,208,82,208Pb,40.0,,12701005,,9
kduq,neutron_elastic,neutron,208,82,208Pb,55.0,,22480006,,9
kduq,neutron_elastic,neutron,208,82,208Pb,65.0,,22480006,,9
kduq,neutron_elastic,neutron,208,82,208Pb,75.0,,22480006,,9
kduq,neutron_elastic,neutron,208,82,208Pb,84.0,,11472004,,9
kduq,neutron_elastic,neutron,208,82,208Pb,96.0,,21123008,,9
kduq,neutron_elastic,neutron,208,82,208Pb,136.0,,21374010,,9
kduq,neutron_elastic,neutron,209,83,209Bi,2.0,,10846003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,2.5,,10846003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,3.0,,22029006,,9
kduq,neutron_elastic,neutron,209,83,209Bi,3.0,,10846003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,3.53,,10846003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,4.0,,12903003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,4.5,,12903003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,5.0,,12903003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,5.5,,12903003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,6.0,,12903003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,6.5,,12903003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,7.0,,12903003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,7.5,,13199003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,7.82,,22121014,,9
kduq,neutron_elastic,neutron,209,83,209Bi,8.0,,13199003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,9.0,,13199003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,10.0,,13199003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,11.0,,13199003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,12.0,,13199003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,20.0,,13199003,,9
kduq,neutron_elastic,neutron,209,83,209Bi,21.6,,22048026,,9
kduq,neutron_elastic,neutron,209,83,209Bi,24.0,,13199003,,9
